Timestamp,OS,Machine_ID,Hostname,RAM_Usage_MB,Swap_Usage_MB,CPU_Usage,Page_Faults_Delta,Readable_Time,Page_Faults_Smoothed,Swap_Label,Page_Faults_Delta_Scaled
1747421277.8355343,Windows,BT7274_BT7274,BT7274,11827.6015625,15733.58203125,35.2,4956,00:17:57,4363.0,1,-0.018091462747369686
1747421278.4307213,Windows,BT7274_BT7274,BT7274,11826.50390625,15733.9921875,41.3,4956,00:17:58,4956.0,1,-0.018091462747369686
1747421279.039646,Windows,BT7274_BT7274,BT7274,11827.1171875,15811.546875,33.2,4215,00:17:59,4709.0,1,-0.052484509003598113
1747421279.55748,Windows,BT7274_BT7274,BT7274,11827.1171875,15811.546875,33.2,4215,00:17:59,4462.0,1,-0.052484509003598113
1747421280.1601012,Windows,BT7274_BT7274,BT7274,11882.4375,15806.58984375,42.0,4215,00:18:00,4215.0,1,-0.052484509003598113
1747421280.787734,Windows,BT7274_BT7274,BT7274,11886.328125,15805.69140625,36.3,4219,00:18:00,4216.333333333333,1,-0.05229885153392886
1747421281.3985848,Windows,BT7274_BT7274,BT7274,11888.55859375,15805.34765625,26.0,4219,00:18:01,4217.666666666667,1,-0.05229885153392886
1747421282.0047088,Windows,BT7274_BT7274,BT7274,11898.51953125,15780.0625,30.5,3513,00:18:02,3983.6666666666665,1,-0.08506739493055136
1747421282.6126478,Windows,BT7274_BT7274,BT7274,11884.23828125,15768.50390625,23.9,3513,00:18:02,3748.3333333333335,1,-0.08506739493055136
1747421283.2379448,Windows,BT7274_BT7274,BT7274,11888.60546875,15759.97265625,29.1,4122,00:18:03,3716.0,1,-0.05680104517340816
1747421283.8277812,Windows,BT7274_BT7274,BT7274,11861.79296875,15742.29296875,39.3,4122,00:18:03,3919.0,1,-0.05680104517340816
1747421284.330415,Windows,BT7274_BT7274,BT7274,11861.79296875,15742.29296875,39.3,4122,00:18:04,4122.0,1,-0.05680104517340816
1747421284.939706,Windows,BT7274_BT7274,BT7274,11861.60546875,15737.078125,36.6,3398,00:18:04,3880.6666666666665,1,-0.09040504718354227
1747421285.5477316,Windows,BT7274_BT7274,BT7274,11874.1796875,15746.6796875,25.3,3398,00:18:05,3639.3333333333335,1,-0.09040504718354227
1747421286.1874924,Windows,BT7274_BT7274,BT7274,11856.6328125,15746.5703125,37.3,3577,00:18:06,3457.6666666666665,1,-0.08209687541584337
1747421286.7969985,Windows,BT7274_BT7274,BT7274,11875.3984375,15746.13671875,25.9,3577,00:18:06,3517.3333333333335,1,-0.08209687541584337
1747421287.459232,Windows,BT7274_BT7274,BT7274,11871.21875,15746.5703125,26.1,4061,00:18:07,3738.3333333333335,1,-0.059632321585864206
1747421288.0713837,Windows,BT7274_BT7274,BT7274,11868.48046875,15746.28125,27.7,4061,00:18:08,3899.6666666666665,1,-0.059632321585864206
1747421288.71217,Windows,BT7274_BT7274,BT7274,11874.171875,15704.37109375,23.5,3500,00:18:08,3874.0,1,-0.08567078170697641
1747421289.3293767,Windows,BT7274_BT7274,BT7274,11870.375,15704.68359375,21.4,3500,00:18:09,3687.0,1,-0.08567078170697641
1747421289.9985113,Windows,BT7274_BT7274,BT7274,11865.69140625,15702.78515625,24.8,3320,00:18:09,3440.0,1,-0.09402536784209263
1747421290.6074054,Windows,BT7274_BT7274,BT7274,11869.4453125,15693.984375,22.2,3320,00:18:10,3380.0,1,-0.09402536784209263
1747421291.2496958,Windows,BT7274_BT7274,BT7274,11865.09765625,15684.10546875,21.3,3349,00:18:11,3329.6666666666665,1,-0.09267935118699057
1747421291.8429544,Windows,BT7274_BT7274,BT7274,11867.828125,15679.02734375,29.0,3349,00:18:11,3339.3333333333335,1,-0.09267935118699057
1747421292.4353173,Windows,BT7274_BT7274,BT7274,11867.51953125,15677.65625,21.8,4285,00:18:12,3661.0,1,-0.04923550328438625
1747421293.0607388,Windows,BT7274_BT7274,BT7274,11863.94921875,15678.19921875,26.5,4285,00:18:13,3973.0,1,-0.04923550328438625
1747421293.6559842,Windows,BT7274_BT7274,BT7274,11865.74609375,15677.91015625,19.8,3394,00:18:13,3988.0,1,-0.09059070465321152
1747421294.2668817,Windows,BT7274_BT7274,BT7274,11858.5078125,15677.765625,30.1,3394,00:18:14,3691.0,1,-0.09059070465321152
1747421294.9373703,Windows,BT7274_BT7274,BT7274,11861.2265625,15671.921875,24.2,3464,00:18:14,3417.3333333333335,1,-0.08734169893399966
1747421295.564737,Windows,BT7274_BT7274,BT7274,11863.11328125,15672.82421875,22.5,3464,00:18:15,3440.6666666666665,1,-0.08734169893399966
1747421296.1956103,Windows,BT7274_BT7274,BT7274,11857.1328125,15674.03125,25.4,3873,00:18:16,3600.3333333333335,1,-0.06835822266031892
1747421296.7999723,Windows,BT7274_BT7274,BT7274,11857.11328125,15668.05078125,33.4,3873,00:18:16,3736.6666666666665,1,-0.06835822266031892
1747421297.4231284,Windows,BT7274_BT7274,BT7274,11865.52734375,15696.74609375,23.2,4054,00:18:17,3933.3333333333335,1,-0.05995722215778539
1747421298.0344882,Windows,BT7274_BT7274,BT7274,11854.43359375,15704.9296875,29.9,4054,00:18:18,3993.6666666666665,1,-0.05995722215778539
1747421298.6828892,Windows,BT7274_BT7274,BT7274,11866.0625,15703.0546875,30.6,4209,00:18:18,4105.666666666667,1,-0.05276299520810199
1747421299.2984104,Windows,BT7274_BT7274,BT7274,11870.51953125,15718.64453125,23.7,4209,00:18:19,4157.333333333333,1,-0.05276299520810199
1747421299.9079602,Windows,BT7274_BT7274,BT7274,11864.546875,15718.0703125,30.5,3866,00:18:19,4094.6666666666665,1,-0.06868312323224011
